Rank,Address,Balance_BC2
1263,bc1qx8pgclpcke7l069zqxtyrhru2au08rgla22fms,5.7515
1264,bc1qenzgus9nhgdwt2csrqdcjss6g4dvv70rlgqy4r,5.7173
1265,bc1q5sqnwz008s9707r6phcutgt9ujc4x96cg9zsy2,5.63756473
1266,bc1qpy0ekantxq9t7sttdhasun2ulmajac0a3u7yuc,5.61827854
1267,bc1qf3tuz3pshww7vsha574xk9q90q867edahtmw8w,5.60552868
1268,bc1qtuh0rq92ad85um80ewuwz6rfesuywddgjap64z,5.55555555
1269,bc1qlsdr0hpxn942w0lyuz6gr3tc6tmugq9rw44gng,5.5001
1270,bc1pdzu9wgzsjvkvu6ek240fyrlq26vut5dr4ekuxxc3wdzspda3448q200rjc,5.469023
1271,bc1q9l4a8ydhx7n3uz9k5560w9kep8wdkduku2qc6h,5.42193512
1272,bc1q32uqnvvpr066y6zzl4ptetpck7prkgkl6yt4ky,5.40366091
1273,bc1qycmrl8yjdjfvv3ll5tffwm2cjaf0459nr5sq9w,5.40342964
1274,1Jk1FqctQ9dj6sjrgHQ7ZumggJw7kQotyF,5.31999786
1275,bc1q5rsk5assff8kr2d7897pv094pfqckk677wr8aw,5.31416169
1276,bc1qemgf4yjs4x3vapatgkfuxqku8tp2xyalnstcs3,5.28570812
1277,bc1q07jd99wmfm895tlfwvwng7slsxp0glss6n0cpg,5.26939824
1278,bc1qpdxre73wfu73yha32a3xde2a5ezmy54unjvfrn,5.22917959
1279,138in2Jn9JADYuQAQpnQpXbznbkqoa4HfL,5.2
1280,bc1qt36362l5n94acpayc2ke6008zg4kjt6v8c33cy,5.13149029
1281,bc1qtmmzm38gvq7cmtwp80tz2rqdq6wfzzyk3y0p2l,5.107
1282,bc1qeflar23z9ewhq6tz32gw462vepg8a3zdxzhzr0,5.04822023
1283,bc1qmk5mqph7ypm05pwf04uf597xa2j49ag57v5ytd,5.0275
1284,bc1q3nuttw0t8nn7j20gcquksj74q8d8chdj4wxa86,5.0248781
1285,13VxNXd6DDTteBv3ykE3RmyhvQ8gyLUCK4,5.0198698
1286,bc1qw5l65sa875ejvgzn9a2qmhuh4cfwf7guwkrpre,5.00386614
1287,1MD81CG3ivbiYhjb8zXVAmmTYDsbPvB8uy,5.0
1288,bc1qg97npltq67x9gzactd83539fk8tunsddc8aunt,5.0
1289,bc1qx9m0r44h0m6cn3r5j0e795vrc4wmvfhmkzzjqx,5.0
1290,bc1qxr8560guykzf495tkz0e0l9qwwu8ztsvjryvxs,5.0
1291,13YRND9i3Wjfvr3Qx8BK3bPjaJHmbuM8iP,5.0
1292,1BAAdcbtZMFTuLpeLYX1LYDRvFoQDFVUmz,5.0
1293,1t1zkDv5UBPmgJu3sKStYX2TPzTtbvf36,5.0
1294,1NtXM8Y1d3FCFWvnLzwSKSS2MwMKdmMaK,5.0
1295,1NdvBw6w62WCvxxGv5oQvnFhKfmE8RH9dP,5.0
1296,1PMzfRYfJpgma5ULQbF3Udd6x5vH6HmqZH,5.0
1297,1DgKRcGfDssw4tnzTrPjLxGUkcWJs3GgzJ,5.0
1298,1JEWh5Vh37h7tmcaX2zTzKf87UFD4KpEAB,5.0
1299,bc1qxcvv6fpkn9l9wrwzy2g7tt9rv28e8dqt2jg5m5,5.0
1300,bc1qrw4xgcdl5xp356urzxgd04dqgyr3l98l4znwtc,5.0
1301,bc1qgc6adspk7q0ffar0t6yc5nc96sxduc5t8r45kk,5.0
1302,bc1qgxehwuu46hqmvgr0jy7vdzak2f475mcfy7k3mv,5.0
1303,bc1qwmg58y0ryyssf90rwz9fpvy9az3lzjvjlcukx3,5.0
1304,bc1q4t6akjmckxh3j3f3tag0w5wejl6c4hytk8p7qz,5.0
1305,bc1qm9u2rgymny7j2l9ld9cv8dtz96nls8trepuyy8,4.9999989
1306,bc1qgq0areak77860r5ca437xkdr6v024wn6rkqnnp,4.99999859
1307,1BojAKELvfRMfWa9WHJcEC6KRJjP9aiWMp,4.999994
1308,bc1q9ad0z9cry8a9nlzp8wn743a2ggqxlzf9wg4dp9,4.99692209
1309,bc1qrg4asqt52qcd3q50rx0t5hpy72sepngnxh9l9f,4.8935
1310,bc1qcaggqyae8gnhqavuux0eysxuqeu95c5wcevt9z,4.8888
1311,bc1q37avgpcstx7eg4dzwyg2neds78h7twqt2myrqq,4.86037665
1312,18w38T1pBCD4QCGjv8pSrtqNHf7gZTgrBK,4.8002
1313,bc1ql9evqd2kujl2egvewt80eserldvsr5emaa06wa,4.7451
1314,bc1qxfzse4dpq00w8hplvwveapq05vstc0rqhcp4cy,4.7068
1315,bc1q9n2uf4v59at3qccw8dana9hnxkwsysx95ppuex,4.70339927
1316,bc1qxkk2vdvkxj0czaeqnytne27ks039ggeg57axt5,4.7023
1317,bc1q2y2uvp7ccmpcm4vkwy0rl8a8jgk9sthcru7u55,4.7
1318,bc1qlh2sms3ytk4n3s26c2sg83yq4ahxd02atavaax,4.68802864
1319,15fnayh7gkGtMbZPawZXuU4BnVTXmrJG2R,4.64896944
1320,3LBQ5aZ62D6vZfiRx35FXs9k3Uqt1QKE4j,4.63083861
1321,bc1qfjkc895exz855pjtq0vlkzzqas5khn670q4956,4.6271
1322,bc1qcjrpwkrn6j0d09wznse6ar5x8j0r0s0eyqq96z,4.6206149
1323,18q4qMEqhWQZVaKSfQyN4oqHt9zwvG4J9F,4.613641
1324,bc1q4dplda4ddam2j07zxtyhqkuf3nhauw7e9uzs6s,4.60916176
1325,bc1qnek2kr0wx48g3agtp6acskj9f96llnt8c84tcw,4.5849518
1326,16LF7SRtHkVYcbp32tAx1S8GgXriptrMtB,4.538456
1327,bc1qlyrs5mjqrun2jh850j8lw2jt83r03wrlm8zrl4,4.50999859
1328,bc1qwys7n5fjp0mwrdngcqq67c8herhs47qcx0h46m,4.50002132
1329,bc1qgevqfzd7ramtu8t9lq46f8ncwuhzq5t9psk7vm,4.5
1330,bc1qeggs7jndaf3z6ty7ekelnhuv4fu0dkpy3hzhpz,4.472
1331,bc1q6xxltdwzuegcmtagk4l0ttj6srgaax3nkm29qq,4.46083545
1332,15fmjkbJ8zg7ZL3MD1qKR8NcrPU6Kn6BnW,4.46
1333,bc1qz88jvehpun7yjcxaqrwu7vdsxc3533vv36quwz,4.42140741
1334,bc1qneyx0438hnr4ssxrqgcn7kskq24jnra39h8e8n,4.4068
1335,bc1quz5sv8f4gn9uqet83n2e5645r6k2d949fsthdm,4.3704718
1336,bc1qyyz3fz2qykuxqsc290qg5mt5tc83haalc6vr57,4.3569
1337,bc1q3gj39kgm3exwyuwfdcqrsgcspmu2e5x0ng7l8g,4.34465
1338,bc1qanl3yev88avjust3jd8nj9ltkw88duwspvthmn,4.305697
1339,166QSxktNUqgUZSQ9Ep3SRXtE472Pk1PBU,4.29391149
1340,bc1qvrr80nfpj7c5v66x4plh6wxd9fvqq6d35jtvgj,4.26166722
1341,bc1qqqlxs7hsvde9xrsdxkaqjhgeqkm2ccavsxggv9,4.25075738
1342,bc1qumk3z09l7rz3g73gasxd9lywk3wxqmlk9dpzu2,4.21999075
1343,bc1qxgr9xsavqfpelaxgmzf0a6y2rjay2guaach4ec,4.19667548
1344,bc1qyyg6kj9k9vg2vshysjtutkxmm7mllt4p0evn9q,4.162
1345,bc1qc8mt5xalhmj2y9m04v5u3z9xh2l94je7n95zpx,4.11872083
1346,bc1q8yn23lnke8nj2c5ps6cqhstp9yzh8knuqpqt5q,4.09341315
1347,bc1qc83g5g5plhswck8h4kzyuhraz5dl9ppp7w9wa7,4.0773366
1348,17scA8KJYW83orPhZy3T4um5Uo7PBVQTLF,4.0289
1349,bc1q77yxfjc3yd3plhplwu9lhz6h03nd5w9semvmzn,4.02084662
1350,3FTLy2HjMK5H2M5L1Uwus7xcPnbMWL8mJr,4.01224939
1351,bc1qjqytpd0fema43x8ra0r825psrhgey3vmfws4dk,4.00061307
1352,bc1q8lqrehl9j6ny5p80f3lpqjw7dmlnmu8q2mtt4m,4.0
1353,181e8Bix2LCCUUxuDYn4CsowdvbxhrbHbv,4.0
1354,bc1qr0ws8fue7fndd3qqz6grdaht43twutcmf9edh9,3.99999749
1355,bc1qad0x8xugzduhl9p3v4x85667mpcmq9xsww55q2,3.999859
1356,bc1qkct3a7wt0x467ntvwuc7gvvfwkuwtfemmwaeyh,3.9975
1357,bc1qxzn9p39jq7anse42sjmntkgdsj07pjqd9ywcvt,3.98514008
1358,bc1qsk5fnasap5cq3j2ws5f4rt70uzgan7qe46fjzs,3.9789
1359,bc1qwtljs2vjr7njwgrmd0f6pq6lk0nqqmunxce7h4,3.9676
1360,bc1q4jgdxyrzl42l9spp9wlkmgf3j3qutaa0t8mf4m,3.9492
1361,bc1qclhyppzcjq9hjt7a4zdf7aphqamp3gvge5tm0y,3.9456
1362,bc1qw6srzwpcz46uvht0jvn429dsayxunxcyw8u5py,3.939
1363,bc1qy9d7z9n7fykde3cjurmemj50q2qnc5m5ytvm5k,3.93775844
1364,18fAQY7UiRQbssmNQTijPeydjCgYRJuNnL,3.91015673
1365,bc1qgjj95lagu0dws7ee8phg7xmd44mwgcqg4kupq8,3.90514019
1366,bc1q6aknths7ukmlmprwsfkr4am374vg82zjvcz3xy,3.89998589
1367,bc1qd592qqpjekejjn9kg2d87u8t2nrn2etha6dhev,3.893122
1368,bc1qnhaxxtyshzdp0few9xuy392k7l6wtmzn25ms39,3.865
1369,bc1qal2dyvaltgv8szjnvr62p6u9jahlcgyrj4v03n,3.75617588
1370,bc1q5pqdqdtht2tdzkt3yh5mkcl9zkjxavnrsxzmqd,3.750751
1371,bc1qyqu9ttju7q4kmkkfyandgzrgh86t7nr3j8vvmp,3.7279
1372,bc1qvfwrum6pqrc57mm8jsazjt3x8vj7fqpv4zua5f,3.6699
1373,bc1qjag0f6a5xglxywyv65k3n7hxqe224gfsxxc2xt,3.58871886
1374,bc1qlczv4we7r7c2j8y7y8n49n8tyvrvp5swtp7ucv,3.55711075
1375,bc1ql0v5d098vqmrqgsrntu9lnjmhwl0u2h58cx6g4,3.496024
1376,bc1qkgae5pnf38rnc725va8j8yns2au9t4j969ve5m,3.4
1377,bc1qszwsxharfgrcm7n34xjndk5ch48702zlqzw69k,3.3428
1378,bc1q7fav5sad9nau2q3g06cp5ktxjrj2rh5x9p52y7,3.30609384
1379,bc1qaa7u54dw8vmkjnp0agr55l2ht2n3kdppeczn0h,3.29417343
1380,bc1q22knpjd7yamyntnk6yhdz46wta7tq22puzhqvx,3.2509
1381,bc1q63eqrzq2gu3hhz6az2pwjzm4wnl3atlxe3vgus,3.24824877
1382,bc1qk5zajjtsrfyt9rjg2rlju90t8g8zdqan0nrf3f,3.24639706
1383,1CJUGbeakyGZqE89Ato1Jpg6q2TT5MtRg5,3.218
1384,bc1q2c3a5k3ngxx6lsdg7v293nca8apvvt85k989d0y99068cv5ycngqdfzt4t,3.20069506
1385,bc1qj873t4e354qsy6ksrczp89vn4g97xny2suyhrl,3.18846017
1386,bc1q8hcfd2acrn2wpj7v06mfg5553sgfg73ksgwttr,3.1881
1387,bc1qfrwdeefvntvx7yadqs2ffkmna3kv9te275qt8k,3.18804812
1388,14ormDpTwN1V1Jba4BEwjUB7uJf1RstRXj,3.15592441
1389,bc1qq7jp69khuz6q9rgw8y4tr09cxy4mr0pha5wdw2,3.125
1390,146y1BoTvSaLgKv58dw7AYzXxjnWKjg9YQ,3.1189601
1391,bc1qx8tckrg3w7ml4dzggew0p87ncu49acnwcdjktj,3.104425
1392,bc1q0rjjv7tmeur4shcg0zg92lpy0q3ewpvfcqur6f,3.1
1393,bc1qphw6jyvmqmtv4acfgh2ntcazqj9cegqdl9yesz,3.08859952
1394,bc1q5ejgsd8m2r4ndljp9gxkpteqwugnu3mk4rusaz,3.07569492
1395,bc1qayskvtr359elqmf8grlu9h20ua3ah8ylgdleyq,3.04
1396,bc1qc0frds6ydnz989djrhtf02k22zep4wzex5mvk7,3.0169
1397,bc1qnqxxjd7zk7nzpq6pds2sh2lk70vyhpjnjjpqcd,3.0125
1398,bc1q9qg2unf8arx5c04mer025zn7at7zl2m4enk5r2,3.00511986
1399,1JiiQF4RyNWCQucNU2yzBSzES8w5CcRnK4,3.0
1400,1Hvm4EHx7Xbr39RH5225bDCFHd4GFW5ARX,3.0
1401,1BuocH3sGCC1zv4TFaYUUvNLKyn6ECeJqR,3.0
1402,1ENJzBHisBmXoFd39BRUto64sYv53pKdYh,3.0
1403,13qxQtq72LJqR8rxUhahWjur95VjL8Ez29,3.0
1404,1HmNBx7TfDtEfYgvgENhL2GfNGDErQ1iB,3.0
1405,1JapSoqdKHjkNRnFKPCoepr3MnUGpJVELb,3.0
1406,168v4zka7VYsXVetxN43iwhoVPUmqodWqm,3.0
1407,17cCTC3WoUosNsANUHpNU6qeB3FJHc7rp9,3.0
1408,1DE6RSv3M7c9uQJouS6f1Q58LDUqq44Gjw,3.0
1409,1NXNVgkB6dJbzfJLZ7iGQ3DN9PmhLMP9Fv,3.0
1410,13GHwzqHq2uGvgsMwAbB347dC61t9Dfi5L,3.0
1411,1HosjfaAcJc2DuSya3WHMNg6bmCaf1tnqo,3.0
1412,1152GtvfZqTskTLejoZozMotDoS1P6mbpp,3.0
1413,123npJPxQBaHkKnoWhJyo2H3MdXpJcgUUj,3.0
1414,1BKrJAwJVzfzNtgSpZ8ragdk3FBCNgZXvY,3.0
1415,1MzhdrmpCcexnisZJPXJ1uHqELuDsHqsX9,3.0
1416,1HnqRJtaogDGUqz3HV7RcpCxUrarJSZe7G,3.0
1417,115Buh2CKEcQDDpABKiF8T5WmyKjSCrDzK,3.0
1418,12bgHbdtYZAg4CdMVN6fQHF3CYwe7SbjZk,3.0
1419,bc1q302franfe9s68gr6fxhwtqeczn7e2fgrc2rqvh,3.0
1420,bc1qvl6qn28hqddp5c55a50fgvm2nv8gsreex9n3cafcug07ynu6vd3s4pymck,3.0
1421,bc1quukj5dxyp3wys6fgu3xuwqpjplagzypyztqwdv,2.99962938
1422,bc1qjceaj4jzy4wk9yvmwnmn2puj6l3phzwrk07njp,2.8929
1423,bc1qcnlcapdskswdudfq65rte74ydp7mhfnptujmce,2.88870792
1424,bc1qks9e957l99yr2fcpygsncj6str5cth4zafy40n,2.83029226
1425,bc1qlmjcdaqh8papu3dnvv4e3u37457n6enzpdg0ly,2.8
1426,bc1qnw0mh9np9e04vaywh3v30224qhr48xtcqdwf97,2.7908
1427,bc1q3q27659cw4mqw8tgc935qxmapjfgrudt6xd3vd,2.78
1428,bc1pdq66epguftgkvhy6duwg0ef80pg7nregrvcen9zjnuqt409vwpfsqsektx,2.77584502
1429,bc1qqhlqsvsmlg9pujuyvd67vfmr2ssm52erh3rms2,2.74618589
1430,bc1qshsegs2uqey0qeveg0wt89hns398dzg2tkvcvx,2.7279
1431,1BitcoinjcjgwwL6WGbGmTAM3H3mnfhGVr,2.70527319
1432,bc1q654cjlmdrc4re0w2xh75824xsnucvmwuccek9x,2.7
1433,bc1q93k8ss42gfzx4kfyqxu3uvada6x8kyz9n2qt7wjndhvc63ujugfqf4zuje,2.67696263
1434,bc1q2stjztzvkqpf8rpyhamjda6eyexu3s0g8xnq2m,2.65058082
1435,bc1qstpuvl6hdntu6mfxg4ad5r53mlc0etfpv4x5ym,2.63591
1436,bc1qsk033pr4sq62yaqamfp6wx8lhm6v63lhg7kx45,2.62304725
1437,bc1qcnvvkazdeh8plr38gmc6g4e35gysajf8m2wajf,2.6014
1438,bc1qkcv9wzg58eqcrf4n69xzyqx2tg79gvsa2fej0q,2.54419354
1439,bc1q0nfd7wm2m2snxctfshe5yaqlwrrzm6eyx2pjcl,2.54019844
1440,bc1qcrnkdfw5a0yxrc6y02mjfrwtx5jj2k523tpu4s,2.529
1441,bc1qm5d3tfylfp8auxxczwluq6hxckdsk6fm47l2mj,2.51114938
1442,bc1qr555dggqfp8d35u2hnu4d820rv452uwtutg2xl,2.50847041
1443,bc1qnqvwdgm9yzqz54ef7h68a75e02rlqx36alat2e,2.5
1444,bc1qxqg7w9z7m2r0eyvnqskyzfs4xqqtchnlwgrwa6,2.47666513
1445,bc1qstyqj82q2q3fr25sfgtg8dzp7mj786msq7fx3y,2.45141959
1446,1AcVJoZKt7Ns7R5tTLyAwoDznUGVqRy7nF,2.4254
1447,bc1qmyhppverga7qh0eh2ecj3e8gejsfzvymvcadd5,2.404362
1448,bc1qhtel0pcs4flpgekdpwt0ptqdtjh3j20nfpyx9k,2.40409859
1449,bc1qh7259l7ravrmmsqm5fdeklclgue35xvtdtalhm,2.39612911
1450,bc1qgsran52dnfsqkjgf6y7ugqn5z0mwq7ptfvrme6rymzw7s5mje40s5dzkvn,2.37102132
1451,1MeM5C9NqLWKYZfwdu6wUwGxiob4NZkPPu,2.36418973
1452,bc1q3e2ndknpy436m9x5gph0l7d4dckpu8n082wx20,2.34680516
1453,bc1qvhfuyc57jul2r77yma76eyjd7y8xeq6ye7cfnk,2.34372472
1454,1LEXo2UyX25b81Q7mTMf9pWvPpvb5DcuVx,2.3357
1455,165KZxpdrnjT35LFqHoEF4UVGC99t71VEf,2.33533667
1456,1XXXXXXmgqm6RSE9cUuXivHy2C1Jbm8fS,2.32423232
1457,18xK5r3f3Xkzdyva3qjQyhm825q44pxR2Y,2.30578088
1458,1Bitcoin1Vesyb5q616K3KYnYsruZDERbD,2.30290717
1459,bc1qtsmnv40rdyuxxvtzl3s54d0ee3rh5xkep6f89n,2.28941792
1460,bc1qpe7wje3cmtzpqfvlaxcwk3h3sr6yrgydh2h5xw79f00x8le32s6qv9fsr0,2.28767226
1461,bc1q7f8u73mjj9epjk279km0sazpxz2zrryg72pmf3,2.27723557
1462,bc1q40ynfya988n7q259szaxjar7wd35gldx7kcagl,2.2602
1463,3EaXASGVCbTzzkS1kRWw2SSPsLU1zDa2BN,2.259
1464,bc1qff0spvfkzm7zuz3j5lh4q3tkjqu3rn2vs5we5m,2.24561341
1465,bc1qcs2hxcd7v5kjqwp5npuq90fdtzkk6mg9e6jjn7,2.24132018
1466,bc1qpg7595yjra6vtwx7am09ejyhr8dahd04mnmttl,2.22
1467,bc1q7wx4vusuaugvxvws0xfn0ee6jzjsvcesdyd292,2.21280536
1468,bc1qcz65yrkwenpxapletf262jv8aad0hve4ew2pan,2.2
1469,1hayxCFDDsFB38ofttRXSjvSUGCgkxNTm,2.1982
1470,bc1qtqqf954hmx3uu9lucf5h7f63w9hpw3c9a5llpy,2.19122971
1471,bc1qyht78vkagj3rfz3h4jx5m7ljmvmptl6usr7277,2.16857995
1472,bc1qx6g44yu7usnqz63q833qvjyvwgdmzl57ud0fd6,2.1175
1473,bc1qvzz7x4qu3pt90kr7kjt85nrwyy4t7xnu782uv2,2.1135
1474,1P6oYoAvVzZxbSGPv9hNEi3AwWdu2Qnqk9,2.1019
1475,bc1qxf54uzhuvplycd6jcuu8ufms57eymfcz4zpsd6,2.0565
1476,1LVE3m2GGMv7eqSH6oVpc36yxdx3JJbBVN,2.05
1477,bc1qvch3qzglqddc7z6dn88e8mhwm8myymsnwlu7tg,2.03824309
1478,12qMeyH4ZWJckTdCuLuq3HzGStAVxbwDuk,2.02147784
1479,bc1q9w4wjawn5aeeu050gtw2cv7qjszl0wl596r4ya,2.00815665
1480,bc1qq9rxqznw0qzk8al5ew29r9nwwuu48zjlar3wma,2.00488812
1481,bc1q4yxhr5ua7xexz4g9vjmvrtjx2avswghnrn6f6r,2.00393744
1482,bc1qkntytvqkddrqnfkvefd55hszkacl89cxrwgqdx,2.0
1483,bc1qn26vdq9sgu0pd8y63de4xv22a0eyguanmf75fp,2.0
1484,bc1q65cttl098e8kgs6yhklpyn8y4p97k9739dzg6f,2.0
1485,bc1qw5txvtga7vd2dqmx3k56epd9s3wy4xg4n5tlx2,2.0
1486,1Ksi2xNPKZf9uXuhW8SmmvathaBSZvgowj,2.0
1487,1L54eUSykvsX126XJjyeKH3BopetM1wRSu,2.0
1488,14Vwrrns8szMiBXozt7tX7LfA17Bbr2ZeY,2.0
1489,1C7HdJtbWW2uSa4oPj1U7uv79hbALnwydc,2.0
1490,1Mr9zCFgcDuyBwsZ51tmfupYnavXBAsA2V,2.0
1491,1PWzFg8gJajSsx9mSAKwp4bpQgs7SQF8Kb,2.0
1492,14ZgkD1fhA9G7TL8nddEDNG5RpLJcxNz6E,2.0
1493,1G9djD9LcgoDYwtcjURcnaXpVqPtX8Q7WJ,2.0
1494,12g6cSp8vadnPejiwQ4CaWhtP5EvbSgkcL,2.0
1495,1736DyHsdBccwEefBaYVwU1YrsvgysVgW7,2.0
1496,1Q3FCHsnGE9QnjfzHPuAWs7pgXisiHR2hA,2.0
1497,12XNScdu4uBcMaSu93CGMTmJBMCTrWVvAH,2.0
1498,1ALFW9QFZiNDe6HeLBthdJoaaiVmr9adu9,2.0
1499,1L2ZMHznnHL2YqGt3THdcs6xXV66i4pc1u,2.0
1500,bc1qtafq55mg4x24r30xd7cwvrhlgejgznn2tdsqgq,2.0
1501,bc1qfmez49n7exfy8nuwcz4dl7dhy78nt48h6awl0e,2.0
1502,bc1q90t9u6kd4mxxqf86ruy037fvjp2g7gpzgmfap6,2.0
1503,bc1q220895mucyvr4vr3umqha2zcu8mzrk20s0qnm7,2.0
1504,bc1qx020tls0ay0pmsf2tup3x95kecqj8dyxnsg93x,1.99999859
1505,16q1Sj4m9tM8P62FnxmgMHmiQjnYhTkJ2S,1.99999853
1506,bc1qujyquhl7grg82umna0xkld35jem2uslmfagn53,1.99999572
1507,1Lrxpr9wton1MaAbsub3etArZkpM845vDi,1.99998418
1508,bc1qd3xml9pdslqw7j9gm8dvxwze3j7q7q2x80zk0l,1.9998
1509,bc1qlf3xq3txcc2aj33cm0q5yeqku7pjjkgq587yqa,1.99
1510,bc1q03dypvxnz6vww6aa9cryq43m39vwrh4ww8hr8l,1.9859
1511,bc1q5myyxt6hrd5jup095lzluf4q6e38fnuklh36d6,1.94947863
1512,12345678spEEb2Z51p7au39m4427zEjqJa,1.92916623
1513,bc1qudsr38t8hu82alz60un6jl4fchhs6a84kkrypg,1.89973579
1514,bc1q92dfev656l59gpwmvgtdwr6pr2jkg9tfgtdks6,1.85816472
1515,bc1q6rdqnjwgczvtu9r97kez23s95yw0t9yt2wq3vx,1.84252954
1516,bc1qrzyl2393je4q6fyttqfvpzllgwhh7zy465g0t9,1.8385
1517,bc1qm44wr2p6m75qpzu6gmywk446npsg75sl5fnrzg,1.82901954
1518,bc1qkmavy7qc2vdf34p2s0m8l5704qsufe8jtdw7rs,1.82530156
1519,bc1quh290nyw5enshcdjtecjtft75nxsvj00af7dst,1.8134
1520,bc1qngvyq0uh3q49zlz4ylt6c940nnzrp4pfmnxv7t,1.8
1521,bc1q0tsm4schuc99sfr3fx3eqkr5ukwl49x4hgud5v,1.763304
1522,bc1q4ndj92x7p79nvuxd9y4q5ecv6qtfkjanlv6wvp,1.75290681
1523,1BitcoinRKqb8r7Xd2HR57dWGKpJuaE7SR,1.72527063
1524,bc1q2zgnpu4v0ph73t9d9szmua0g29ll3suaqdmxgh,1.7053
1525,16969696ZXZoD4xise7gBSYSSut1qLSnC4,1.69696969
1526,bc1qm3vjxf09wpusjk9luvp7epdutqd64v9ngf0gz3,1.66868341
1527,bc1q26psxmdcefa36vxztmupxyf962xljmymzagat4,1.659653
1528,bc1qjgzhcny0eadr35cjpz8pqvql4hemhr4s7nd6wx,1.6515
1529,bc1q63upldy0ru4pm0q4pquqkl5tz2xnfm8s34grqh,1.6278
1530,bc1q6qg3adq4ghzr3us57ytj7gaunrmuukf6yxf2wl,1.6
1531,bc1q6tyul2heplgmhjjtuqm5eqf94wsx45af70z89w,1.5828
1532,1P5DdTuGzSgoCYNtaSAL3V4NeXyDVZv7ip,1.57684936
1533,bc1qjrkkg52hauftpfpd6k223k5tc0h4qsfl4xrq4p,1.54729455
1534,1LEq2wtfwLzQUVZnEgiuTNdUmnJoBZpVE3,1.54440062
1535,bc1qen3edvjw8d06z79eqnqavm2sj9qkrudw4dm2ez,1.52197101
1536,bc1quw3uxs2yspjcpz6vgg45hp542jl25k0rvrr8vc,1.51529042
1537,bc1qj08yrv4pvum0hquy3hyxevzehzguswddw8wt0m,1.51317241
1538,bc1qaavnd0g47m92gcyltfvpdm0n4qpzkqmavllcjs,1.502267
1539,1BitcoinL7uXGcaKGuze5C7c9312yTzD7H,1.501
1540,bc1quw2r4dvxadpyrw7cpmps9lp8rkmx0cx8w9a4z6,1.50068504
1541,bc1q5hjx9960ujrv82huenpzx9kkv6t7apsvceml9y,1.50042406
1542,bc1q7t63cpwdcpszglsq7r435sxmwmqur4c6k6aeje,1.50001168
1543,bc1qwa8n5pu8ycs887a9zc7y49txckq7ufrhv6kuqg,1.4999938
1544,bc1q2txhaul7jej3uvala557nw3jlkumteuxc0mwx2,1.48710738
1545,bc1qa4077q3mgxfjvu9ehnr97strg4z9djfykc27z5,1.48500313
1546,1Q4suE1bjwcDhtoN91BY1i2JEGjNPDdXVB,1.485
1547,bc1qn7vcfgyerasw2sdamnea5z9gvpek32yd6kqdau,1.48158078
1548,bc1q9xe8ad2e3aaleevt8jchk675fh0rgud9veg073,1.47135547
1549,bc1qapwp6huwwc7h2z9sdrr2xngdc9yj00e7gm5d3l,1.46882047
1550,bc1qvtve0j629prkc9mgjvp46htzg9hykcjvuzcdjq,1.45310497
1551,bc1q9l4g085e63uae5tdcejzg0ck5hgyfktkumckg2,1.44640487
1552,bc1q8l8y7kmruw4dn54s073v83383jlrem63ggensk,1.43959439
1553,bc1q4ugazunpdef2k0f3d7ruj69u3lm08ce8rtpq2f,1.43478273
1554,15ReZKCQRxJ9FGJtvcHjLo3RExkWDX5GFN,1.43007384
1555,bc1qd2pld6cjkfveelx74f7cuqp8zx9sa5t29s68c8,1.4211
1556,bc1qvuvasyvguqgfyh3tjsm634lllcm8ctx4hzzqzj,1.40796344
1557,bc1q5mtzr2ycf6zkmy8qrh2yflwhaqdd54jw9hns54,1.4
1558,bc1q02r9fntl6324v79xpxmf3hhf4y8keaa2jc0l2wntmlfasytyhysqk9kdpk,1.39107198
1559,bc1qyav2kpp95u32xddh36k9w6f4t66m0xgw6sfmxgesmnnjnsvps4hsrulwhf,1.39093596
1560,bc1p6r6cze4uadvxft7s7wl7k93z8rj5qrkf297qwv3vs3rct4rwf82qafxdvf,1.39009225
1561,bc1q9m4rnad8qsdz7f2y50dq3zddytwwm5rdh5963n,1.36
1562,bc1qgydpdengy8jt6ynfnu8dvh8a3whguqwdavp6wfyfzkxq5y3tg8vsxwc8hw,1.35390517
1563,15mvaW72qodAsFSG3ThUwob4EGgrRd54cb,1.35129118
1564,bc1qmtla43ypjsy40e7wfjjqca84ls3efeange3s2z,1.34284889
1565,bc1q2dsa8mfj3ger08n22fyqlgfm0kpvpa68eez4wn,1.34200932
1566,bc1qkrhrpr7tdayu6tdzdql0rhrdl22gezw7lgda7f,1.34197502
1567,bc1qnzusn453stjszk8kq5vn8t7h76z44hzdx6g4nh,1.33685441
1568,bc1qwex9qwapklma6fesexwun69parpth8tarhntjj,1.30874598
1569,bc1qv9vs4kyfl5xvm4suv7zg4s2whe28ca9zvhf63h,1.30487055
1570,bc1qxjtkxv2p4nnxxvpp9wgqpee2hwm96a5m03n6sg,1.30330592
1571,bc1qekyqcggy2v2407t8d76skxegsu8h2znru6hcxu,1.2988783
1572,bc1qxzf62lhw2gyrf6nv8r2ddxlc58ukph3kf07287,1.2918
1573,1LfDkiBvzC5wEMPdGKYvbHxYzTq3p8gNmS,1.2594673
1574,bc1q4acvyh3wph3e9t5mmkfalcj9z8sh7rflnnkfwv,1.25354728
1575,bc1q3quz7ur3purgujtk0ss5vntqet344a55sua2sz,1.25347137
1576,bc1qdfl5t00d2krnd3k0gvytz2y7umpg0h8u9tlcpu,1.25315863
